"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW 1.0.4"
"Number of resources"	1765
"Resource Type"	"ID"	"Name"	"Width"	"Height"	"Filename"	"End-of-resource"
"spin"	1070	"Habitable 6"	2071	2101	80	75	1	1	"EOR"
"spin"	1071	"Island 1"	2072	2101	80	75	1	1	"EOR"
"spin"	1072	"Island 2"	2073	2101	80	75	1	1	"EOR"
"spin"	1073	"Island 3"	2074	2101	80	75	1	1	"EOR"
"spin"	1074	"Mud 1"	2075	2101	80	75	1	1	"EOR"
"spin"	1075	"Desert 1"	2076	2101	80	75	1	1	"EOR"
"spin"	1076	"Desert 2"	2077	2101	80	75	1	1	"EOR"
"spin"	1077	"Ice 1"	2078	2101	80	75	1	1	"EOR"
"spin"	1078	"Ice 2"	2079	2101	80	75	1	1	"EOR"
"spin"	1079	"Weird 1"	2080	2101	80	75	1	1	"EOR"
"spin"	1080	"Weird 2"	2081	2101	80	75	1	1	"EOR"
"spin"	1081	"RA"	2082	2107	80	75	1	1	"EOR"
"spin"	1082	"GA"	2083	2108	80	75	1	1	"EOR"
"spin"	1083	"BA"	2084	2109	80	75	1	1	"EOR"
"spin"	1084	"Martian 1"	2085	2101	80	75	1	1	"EOR"
"spin"	1085	"Martian 2"	2086	2101	80	75	1	1	"EOR"
"spin"	1086	"Barren 1"	2087	2101	80	75	1	1	"EOR"
"spin"	1087	"Barren 2"	2088	2101	80	75	1	1	"EOR"
"spin"	1088	"Ringed (old)"	2089	2110	80	75	1	1	"EOR"
"spin"	1089	"UE Station"	2090	2102	48	48	1	1	"EOR"
"spin"	1090	"UE Station II"	2091	2103	48	48	1	1	"EOR"
"spin"	1091	"Crescent Station"	2092	2104	56	56	1	1	"EOR"
"spin"	1092	"Voinian Station"	2093	2105	56	56	1	1	"EOR"
"spin"	1093	"Moons"	2094	2106	24	24	1	1	"EOR"
"spin"	1094	""	2095	2106	24	24	1	1	"EOR"
"spin"	1095	""	2096	2106	24	24	1	1	"EOR"
"spin"	1096	""	2097	2106	24	24	1	1	"EOR"
"spin"	1097	""	2098	2106	24	24	1	1	"EOR"
"spin"	1098	""	2099	2106	24	24	1	1	"EOR"
"spin"	1099	"The Rock"	2100	2111	56	56	1	1	"EOR"
"spin"	1100	"Miranu Station"	2112	2113	48	48	1	1	"EOR"
"spin"	3023	"Blaze fire"	252	253	8	8	6	6	"EOR"
"spin"	3024	"Neutron blast"	254	255	8	8	6	6	"EOR"
"spin"	3025	"Phase fire"	256	257	8	8	6	6	"EOR"
"spin"	3026	"Defence Pod"	258	259	16	16	6	6	"EOR"
"spin"	3027	"Disp. Rocket"	260	261	24	24	6	6	"EOR"
"spin"	3028	"Emalgha shell"	262	263	8	8	6	6	"EOR"
"spin"	3029	"Rocket"	266	267	24	24	6	6	"EOR"
"spin"	3030	"Space Mine"	268	269	16	16	6	6	"EOR"
"spin"	3031	"Needle Missile"	270	271	16	16	6	6	"EOR"
"spin"	3033	"Pursuit Missile"	272	273	24	24	6	6	"EOR"
"spin"	3034	"SAD Module"	274	275	16	16	6	6	"EOR"
"spin"	3035	"Plasma Siphon"	276	277	32	32	6	6	"EOR"
"spin"	3036	"Hunter Missile"	278	279	24	24	6	6	"EOR"
"spin"	3037	"SAE Module"	280	281	16	16	6	6	"EOR"

"Resource Type"	"ID"	"Name"	"Filename"	"End-of-resource"
"snd"	236	"Blaze Fire"	"Sounds\\snd200.wav"	"EOR"
"snd"	237	"Rockets"	"Sounds\\snd201.wav"	"EOR"
"snd"	238	"Fighter launch"	"Sounds\\snd202.wav"	"EOR"
"snd"	239	"Neutron Fire"	"Sounds\\snd203.wav"	"EOR"
"snd"	240	"Mine Drop"	"Sounds\\snd204.wav"	"EOR"
"snd"	241	"Plasma Siphon"	"Sounds\\snd205.wav"	"EOR"
"snd"	242	"Needle Fire"	"Sounds\\snd206.wav"	"EOR"
"snd"	243	"Phase Fire"	"Sounds\\snd207.wav"	"EOR"
"snd"	244	"Phased Beam"	"Sounds\\snd208.wav"	"EOR"
"snd"	245	"SAD Modules"	"Sounds\\snd209.wav"	"EOR"
"snd"	246	"Azdara Launch"	"Sounds\\snd210.wav"	"EOR"
"snd"	247	"Cres. Fighter Launch"	"Sounds\\snd211.wav"	"EOR"
"snd"	248	"Defence Pods"	"Sounds\\snd212.wav"	"EOR"
"snd"	249	"Dipsy Rocket"	"Sounds\\snd213.wav"	"EOR"
"snd"	250	"Emalgha Cannon"	"Sounds\\snd214.wav"	"EOR"
"snd"	251	"Igadzra Beamer"	"Sounds\\snd215.wav"	"EOR"
"snd"	252	"Pursuit Missile"	"Sounds\\snd216.wav"	"EOR"
"snd"	253	"Tractor Beam"	"Sounds\\snd217.wav"	"EOR"
"snd"	254	"Repulsor Beam"	"Sounds\\snd218.wav"	"EOR"
"snd"	255	"Engine"	"Sounds\\snd223.wav"	"EOR"

"Resource Type"	"ID"	"Name"	"X Position"	"Y Position"	"X Size"	"Y Size"	"Active On"	"On Explore"	"End-of-resource"
"nebu"	132	"Ji Nebula"	-300	-1100	180	180	""	""	"EOR"
"nebu"	133	"Proxima Nebula"	15	-580	180	180	""	""	"EOR"
"nebu"	134	"North Tip Asteroid belt"	10	-1175	360	180	""	""	"EOR"

"Resource Type"	"ID"	"Name"	"Display Weight"	"Mass"	"Tech Level"	"Mod Type 1"	"Mod Value 1"	"Mod Type 2"	"Mod Value 2"	"Mod Type 3"	"Mod Value 3"	"Mod Type 4"	"Mod Value 4"	"Max Count"	"Cost"	"Item Class"	"Scan Mask"	"Buy Random"	"Availability"	"On Purchase"	"On Sell"	"Contribute Bits"	"Require Bits"	"Short Name"	"Lower Case Name"	"Lower Case Plural Name"	"Requirments Government"	"Flags"	"End-of-resource"
"outf"	343	"Blaze Cannon"	0	5	30	1	202	-1	-1	-1	-1	-1	-1	4	4000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Blaze Cannon"	"blaze cannon"	"blaze cannons"	-1	0x0001	"EOR"
"outf"	344	"Blaze Turret"	0	20	30	1	203	-1	-1	-1	-1	-1	-1	5	16000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Blaze Turret"	"blaze turret"	"blaze turrets"	-1	0x0003	"EOR"
"outf"	349	"Rocket Launcher"	0	30	15	1	204	-1	-1	-1	-1	-1	-1	4	16000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Rocket Launcher"	"rocket launcher"	"rocket launchers"	-1	0x0000	"EOR"
"outf"	350	"Rocket"	0	2	15	3	204	-1	-1	-1	-1	-1	-1	200	500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Rocket"	"rocket"	"rockets"	-1	0x0000	"EOR"
"outf"	351	"H. Launcher"	0	35	10	1	205	-1	-1	-1	-1	-1	-1	2	25000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Missile Launcher"	"hunter missile launcher"	"hunter missile launchers"	-1	0x0000	"EOR"
"outf"	352	"Hunter Missile"	0	2	10	3	205	-1	-1	-1	-1	-1	-1	200	1000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Hunter Missile"	"hunter missile"	"hunter missiles"	-1	0x0000	"EOR"
"outf"	353	"Neutron Cannon"	0	15	20	1	207	-1	-1	-1	-1	-1	-1	3	40000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Neutron Cannon"	"neutron cannon"	"neutron cannons"	-1	0x0001	"EOR"
"outf"	354	"Neutron Turret"	0	30	20	1	208	-1	-1	-1	-1	-1	-1	6	80000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Neutron Turret"	"neutron turret"	"neutron turrets"	-1	0x0003	"EOR"
"outf"	355	"Voinian Fighter Bay"	0	240	-1	1	209	-1	-1	-1	-1	-1	-1	1	2500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Voinian Fighter Bay"	"Voinian fighter bay"	"Voinian fighter bays"	-1	0x0008	"EOR"
"outf"	356	"Voinian Heavy Fighter"	0	0	25	3	209	-1	-1	-1	-1	-1	-1	4	250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Voinian Fighter"	"Voinian heavy fighter"	"Voinian heavy fighters"	-1	0x4000	"EOR"
"outf"	357	"UE Fighter Bay"	0	120	-1	1	206	-1	-1	-1	-1	-1	-1	1	1500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"UE Fighter Bay"	"UE fighter bay"	"UE fighter bays"	-1	0x0008	"EOR"
"outf"	365	"UE Fighter"	0	0	10	3	206	-1	-1	-1	-1	-1	-1	5	80000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"UE Fighter"	"UE fighter"	"UE fighters"	-1	0x4000	"EOR"
"outf"	366	"Dospect Armour"	0	20	20	6	500	-1	-1	-1	-1	-1	-1	1	200000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Dospect Armour"	"layer of Dospect armour"	"layers of Dospect armour"	-1	0x0008	"EOR"
"outf"	367	"Bronev Plating"	0	60	25	6	1000	-1	-1	-1	-1	-1	-1	1	1500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Bronev Plating"	"layer of Bronev plating"	"layers of Bronev plating"	-1	0x4008	"EOR"
"outf"	368	"Needle Jammer"	0	0	10	33	50	34	25	35	25	-1	-1	1	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Needle Jammer"	"needle jammer"	"needle jammers"	-1	0x4008	"EOR"
"outf"	369	"R. Turret"	0	45	25	1	210	-1	-1	-1	-1	-1	-1	3	160000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Rocket Turret"	"rocket turret"	"rocket turrets"	-1	0x4003	"EOR"
"outf"	370	"Turreted Rocket"	0	2	20	3	210	-1	-1	-1	-1	-1	-1	200	1000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Turreted Rocket"	"turretted rocket"	"turretted rockets"	-1	0x0000	"EOR"
"outf"	371	"UE Cloaking Device"	0	0	-1	17	44	23	-500	-1	-1	-1	-1	1	0	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Cloaking Device"	"UE cloaking device"	"UE cloaking devices"	-1	0x0008	"EOR"
"outf"	372	"Plasma Siphon"	0	0	-1	1	213	18	40	-1	-1	-1	-1	1	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Plasma Siphon"	"plasma siphon"	"plasma siphons"	-1	0x000C	"EOR"
"outf"	373	"Nebula Penetration Device"	0	0	-1	24	30	23	-200	-1	-1	-1	-1	1	0	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"N.P. Device"	"nebula penetration device"	"LCPlural"	-1	0x000C	"EOR"
"outf"	379	"Krait Fighter Bay"	0	60	40	1	215	-1	-1	-1	-1	-1	-1	1	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Krait Bay"	"Krait fighter bay"	"Krait fighter bays"	-1	0x0008	"EOR"
"outf"	380	"Krait Fighter"	0	0	40	3	215	-1	-1	-1	-1	-1	-1	3	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Krait"	"Krait fighter"	"Krait fighters"	-1	0x0000	"EOR"
"outf"	381	"Mine Layer"	0	50	40	1	211	-1	-1	-1	-1	-1	-1	1	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Mine Layer"	"mine layer"	"mine layers"	-1	0x0000	"EOR"
"outf"	382	"Space Mine"	0	5	40	3	211	-1	-1	-1	-1	-1	-1	50	5000	0	0x0000	100	""	511	""	0x0000000000000000	0x0000000000000000	"Space Mine"	"space mine"	"space mines"	-1	0x0000	"EOR"
"outf"	383	"Fake Papers"	0	0	40	21	128	-1	-1	-1	-1	-1	-1	1	1000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Fake ID"	"LCName"	"LCPlural"	-1	0x0008	"EOR"
"outf"	384	"External Fuel Tank"	0	5	1	12	100	-1	-1	-1	-1	-1	-1	2	1500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Fuel Tank"	"external fuel tank"	"external fuel tanks"	-1	0x0000	"EOR"
"outf"	385	"Escape Pod"	0	0	1	11	1	-1	-1	-1	-1	-1	-1	1	5000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Escape Pod"	"escape pod"	"escape pods"	-1	0x0000	"EOR"
"outf"	386	"Density Scanner"	0	0	2	13	0	-1	-1	-1	-1	-1	-1	1	8000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Density Scanner"	"density scanner"	"density scanners"	-1	0x0008	"EOR"
"outf"	387	"IFF Decoder"	0	0	3	14	0	-1	-1	-1	-1	-1	-1	1	11000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"IFF Decoder"	"IFF decoder"	"IFF decoders"	-1	0x0008	"EOR"
"outf"	388	"Afterburner"	0	5	1	15	37	-1	-1	-1	-1	-1	-1	1	10000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Afterburner"	"afterburner"	"afterburners"	-1	0x0000	"EOR"
"outf"	389	"N. Launcher"	0	15	35	1	214	-1	-1	-1	-1	-1	-1	3	30000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Needle Launcher"	"needle launcher"	"needle launchers"	-1	0x0000	"EOR"
"outf"	390	"Needle Missile"	0	0	35	3	214	-1	-1	-1	-1	-1	-1	250	400	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Needle Missile"	"needle missile"	"needle missiles"	-1	0x0000	"EOR"
"outf"	391	"Sensor Upgrade"	0	0	6	24	20	-1	-1	-1	-1	-1	-1	1	250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Sensor Upgrade"	"sensor upgrade"	"tail defenders"	-1	0x0008	"EOR"
"outf"	392	"Phase Cannon"	0	5	5	1	216	-1	-1	-1	-1	-1	-1	5	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Phase Cannon"	"phase cannon"	"phase cannons"	-1	0x0001	"EOR"
"outf"	393	"Rear Phase Cannon"	0	6	6	1	217	-1	-1	-1	-1	-1	-1	4	75000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Rr. Phase Cannon"	"rear phase cannon"	"rear phase cannons"	-1	0x0003	"EOR"
"outf"	394	"Swivel Phase Cannon"	0	6	6	1	218	-1	-1	-1	-1	-1	-1	4	75000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Sw. Phase Cannon"	"swivel phase cannon"	"swivel phase cannons"	-1	0x0001	"EOR"
"outf"	395	"Phase Turret"	0	20	6	1	220	-1	-1	-1	-1	-1	-1	5	180000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Phase Turret"	"phase turret"	"phase turrets"	-1	0x0003	"EOR"
"outf"	396	"Regional Map"	0	0	2	16	2	-1	-1	-1	-1	-1	-1	999	2500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Regional Map"	"regional map"	"regional maps"	-1	0x0008	"EOR"
"outf"	397	"SAD launcher"	0	30	50	1	222	-1	-1	-1	-1	-1	-1	3	200000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"SAD Launcher"	"SAD module launcher"	"SAD module launchers"	-1	0x0000	"EOR"
"outf"	398	"SAD module"	0	1	85	3	222	-1	-1	-1	-1	-1	-1	150	2500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"SAD Module"	"SAD module"	"SAD modules"	-1	0x0000	"EOR"
"outf"	399	"Fuel Scoop"	0	5	2	18	40	-1	-1	-1	-1	-1	-1	2	40000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Fuel Scoop"	"fuel scoop"	"fuel scoops"	-1	0x0000	"EOR"
"outf"	400	"Auto-Refueller"	0	0	1	19	0	-1	-1	-1	-1	-1	-1	1	5000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Auto-Refueller"	"auto-refueller"	"auto-refuellers"	-1	0x0000	"EOR"
"outf"	401	"Phased Disruption Beam"	0	20	55	1	221	-1	-1	-1	-1	-1	-1	2	150000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Phased Beamer"	"phased disruption beam"	"phased disruption beams"	-1	0x4009	"EOR"
"outf"	402	"Azdara Bay"	0	180	60	1	223	-1	-1	-1	-1	-1	-1	1	2000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Azdara Bay"	"Azdara bay"	"LCPlural"	-1	0x4008	"EOR"
"outf"	403	"Azdara Fighter"	0	0	60	3	223	-1	-1	-1	-1	-1	-1	6	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Azdara"	"Azdara"	"Azdaras"	-1	0x4000	"EOR"
"outf"	404	"Crescent Fighter Bay"	0	80	50	1	224	-1	-1	-1	-1	-1	-1	1	1000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Fighter Bay"	"Crescent fighter bay"	"LCPlural"	-1	0x0000	"EOR"
"outf"	405	"Crescent Fighter"	0	0	50	3	224	-1	-1	-1	-1	-1	-1	3	250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Crescent Fighter"	"Crescent fighter"	"Crescent fighters"	-1	0x0000	"EOR"
"outf"	406	"Defence system"	0	10	45	1	225	-1	-1	-1	-1	-1	-1	8	100000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Defence System"	"Miranu defence system"	"Miranu defence systems"	-1	0x0000	"EOR"
"outf"	407	"Defence pod"	0	1	85	3	225	-1	-1	-1	-1	-1	-1	500	500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Defence Pod"	"Miranu defence pod"	"Miranu defence pods"	-1	0x0000	"EOR"
"outf"	408	"DR Launcher"	0	20	50	1	226	-1	-1	-1	-1	-1	-1	3	75000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"DR Launcher"	"dispersal rocket launcher"	"dispersal rocket launchers"	-1	0x0000	"EOR"
"outf"	409	"D. Rocket"	0	1	85	3	226	-1	-1	-1	-1	-1	-1	200	1000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Dispy. Rocket"	"dispersal rocket"	"dispersal rockets"	-1	0x0000	"EOR"
"outf"	410	"Thrust Upgrade"	0	10	7	7	300	-1	-1	-1	-1	-1	-1	1	1250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Thrust Upgrade"	"thrust upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	411	"Shield Enhancer"	0	5	6	4	50	-1	-1	-1	-1	-1	-1	4	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Shield Enhancer"	"shield enhancer"	"shield enhancers"	-1	0x0000	"EOR"
"outf"	412	"Zidagar Fighter Bay"	0	75	-1	1	227	-1	-1	-1	-1	-1	-1	1	0	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Zidagar Bay"	"Zidagar Fighter bay"	"LCPlural"	-1	0x0008	"EOR"
"outf"	413	"Zidagar Fighter"	0	0	55	3	227	-1	-1	-1	-1	-1	-1	2	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Zidagar Fighter"	"Zidagar Fighter"	"Zidagar Fighters"	-1	0x4000	"EOR"
"outf"	414	"Engine Upgrade"	0	10	7	8	150	-1	-1	-1	-1	-1	-1	1	1250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Engine Upgrade"	"engine upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	415	"Emalgha Cannon"	0	15	80	1	228	-1	-1	-1	-1	-1	-1	3	10000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Emalgha Cannon"	"Emalgha cannon"	"Emalgha cannons"	-1	0x0001	"EOR"
"outf"	416	"Emalgha Turret"	0	30	80	1	235	-1	-1	-1	-1	-1	-1	4	25000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Emalgha Turret"	"Emalgha turret"	"Emalgha turrets"	-1	0x0003	"EOR"
"outf"	417	"Freighter to Warship Upgrade"	0	-85	80	2	-100	-1	-1	-1	-1	-1	-1	1	200000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Freighter Upgrade"	"freighter upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	418	"Mass Expansion"	0	-10	4	2	-15	-1	-1	-1	-1	-1	-1	999	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Mass Expansion"	"mass expansion"	"mass expansions"	-1	0x0008	"EOR"
"outf"	419	"Cargo Expansion"	0	15	4	2	10	-1	-1	-1	-1	-1	-1	999	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Cargo Expansion"	"cargo expansion"	"cargo expansions"	-1	0x0008	"EOR"
"outf"	420	"Shield Generator"	0	5	60	5	333	-1	-1	-1	-1	-1	-1	1	2000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Shield Generator"	"shield generator"	"shield generators"	-1	0x4000	"EOR"
"outf"	421	"ECM System"	0	0	6	34	25	35	25	24	10	-1	-1	1	150000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"ECM System"	"ECM system"	"LCPlural"	-1	0x0008	"EOR"
"outf"	422	"RCS Upgrade"	0	10	7	9	100	-1	-1	-1	-1	-1	-1	1	1250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"RCS Upgrade"	"RCS upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	423	"Azdgari Upgrade"	0	0	60	9	100	-1	-1	-1	-1	-1	-1	1	2000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Azdgari Upgrade"	"Azdgari upgrade"	"LCPlural"	-1	0x4008	"EOR"
"outf"	424	"P. Launcher"	0	15	45	1	237	-1	-1	-1	-1	-1	-1	3	120000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Missile Launcher"	"pursuit missile launcher"	"pursuit missile launchers"	-1	0x0000	"EOR"
"outf"	425	"Pursuit Missile"	0	1	85	3	237	-1	-1	-1	-1	-1	-1	100	2000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Pursuit Missile"	"pursuit missile"	"pursuit missiles"	-1	0x0000	"EOR"
"outf"	426	"Tractor Beam"	0	10	7	1	238	-1	-1	-1	-1	-1	-1	1	200000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Tractor Beam"	"tractor beam"	"LCPlural"	-1	0x0000	"EOR"
"outf"	427	"Repulsor Beam"	0	10	7	1	239	-1	-1	-1	-1	-1	-1	1	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Repulsor Beam"	"repulsor beam"	"LCPlural"	-1	0x0000	"EOR"
"outf"	428	"Exp. Shield Generator"	0	0	-1	5	1667	-1	-1	-1	-1	-1	-1	1	0	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Shield Generator"	"experimental generator"	"exp. shield gens."	-1	0x0008	"EOR"
"outf"	429	"Systems Upgrade"	0	-20	-1	2	0	-1	-1	-1	-1	-1	-1	1	1000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Systems Upgrade"	"systems upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	430	"Zidagar ECM System"	0	0	55	35	25	34	50	35	25	-1	-1	1	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Zidagar ECM"	"Zidagar ECM system"	"LCPlural"	-1	0x4008	"EOR"
"outf"	431	"SAE launcher"	0	35	65	1	243	-1	-1	-1	-1	-1	-1	3	300000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"SAE Launcher"	"SAE module launcher"	"SAE module launchers"	-1	0x4000	"EOR"
"outf"	432	"SAE module"	0	1	65	3	243	-1	-1	-1	-1	-1	-1	240	4000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"SAE Module"	"SAE module"	"SAE modules"	-1	0x4000	"EOR"
"outf"	444	"UE Marine Gear"	0	0	-1	25	200	-1	-1	-1	-1	-1	-1	1	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"ShortName"	"LCName"	"LCPlural"	-1	0x000C	"EOR"

"Resource Type"	"ID"	"Name"	"Cargo"	"Shields"	"Shield Recharge"	"Armor"	"Armor Recharge"	"Acceleration"	"Max Speed"	"Turning"	"Fuel"	"Free Mass"	"Max Guns"	"Max Turrets"	"Tech Level"	"Cost"	"Death Delay"	"Explosion 1"	"Explosion 2"	"Display Weight"	"Mass"	"Length"	"Crew"	"Strength"	"Government"	"Escape Pod Count"	"Fuel Regeneration"	"Skill Variation"	"Availability"	"Appear On"	"On Purchase"	"Deionize"	"Max Ionization"	"Key Carried"	"Contribute Bits"	"Require Bits"	"Buy Random"	"Hire Random"	"On Capture"	"On Retire"	"Subtitle"	"Short Name"	"Communication Name"	"Long Name"	"Movie File"	"Escort AI"	"Escort Upgrade To"	"Escort Upgrade Cost"	"Escort Sell Value"	"Escort Type"	"Weapon 1"	"Weapon 2"	"Weapon 3"	"Weapon 4"	"Weapon 5"	"Weapon 6"	"Weapon 7"	"Weapon 8"	"Weapon 1 Count"	"Weapon 2 Count"	"Weapon 3 Count"	"Weapon 4 Count"	"Weapon 5 Count"	"Weapon 6 Count"	"Weapon 7 Count"	"Weapon 8 Count"	"Weapon 1 Ammo"	"Weapon 2 Ammo"	"Weapon 3 Ammo"	"Weapon 4 Ammo"	"Weapon 5 Ammo"	"Weapon 6 Ammo"	"Weapon 7 Ammo"	"Weapon 8 Ammo"	"Outfit 1"	"Outfit 2"	"Outfit 3"	"Outfit 4"	"Outfit 5"	"Outfit 6"	"Outfit 7"	"Outfit 8"	"Outfit 1 Count"	"Outfit 2 Count"	"Outfit 3 Count"	"Outfit 4 Count"	"Outfit 5 Count"	"Outfit 6 Count"	"Outfit 7 Count"	"Outfit 8 Count"	"Flags 1"	"Flags 2"	"Flags 3"	"End-of-resource"
"ship"	415	"Shuttle"	20	180	36	80	0	870	400	40	400	15	3	0	30	10000	45	0	1	0	30	8	1	1	-1	0	0	-1	""	""	""	1	5	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	"Shuttle"	"Shuttle"	"United Earth Liverpool shipyards S-685 shuttlecraft"	""	1	-1	0	0	-1	202	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0001	0x0000	0x0000	"EOR"
"ship"	416	"Freighter"	160	250	250	300	0	380	200	20	300	50	1	1	30	150000	80	0	1002	0	250	50	26	130	-1	0	100	-1	""	""	""	8	80	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	"Freighter"	"Freighter"	"United Earth Houston shipyards F-612 interstellar freighter"	""	1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x4009	0x0000	0x0000	"EOR"
