"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1032

"Resource Type"	"ID"	"Name"	"Cash"	"Ship Type"	"System 1"	"System 2"	"System 3"	"System 4"	"Government 1"	"Status 1"	"Government 2"	"Status 2"	"Government 3"	"Status 3"	"Government 4"	"Status 4"	"Combat Rating"	"Intro Pict 1"	"Intro Pict 2"	"Intro Pict 3"	"Intro Pict 4"	"Pict Delay 1"	"Pict Delay 2"	"Pict Delay 3"	"Pict Delay 4"	"Intro Text"	"On Start"	"Start Day"	"Start Month"	"Start Year"	"Date Prefix"	"Date Suffix"	"Flags"	"End-of-resource"
"char"	128	".Trader"	10000	128	128	128	128	128	-1	-1	-1	-1	-1	-1	-1	-1	0	8200	-1	-1	-1	45	-1	-1	-1	20000	""	29	4	2248	""	""	0x0001	"EOR"

"Resource Type"	"ID"	"Name"	"Width"	"Height"	"BPP"	"Icon Filename"	"Mask Filename"	"End-of-resource"
"cicn"	1000	""	8	8	4	"Cicns\\cicn1000.bmp"	"Cicns\\cicnmask1000.bmp"	"EOR"
"cicn"	1001	""	16	16	4	"Cicns\\cicn1001.bmp"	"Cicns\\cicnmask1001.bmp"	"EOR"
"cicn"	1002	""	24	24	4	"Cicns\\cicn1002.bmp"	"Cicns\\cicnmask1002.bmp"	"EOR"
"cicn"	1003	""	32	32	4	"Cicns\\cicn1003.bmp"	"Cicns\\cicnmask1003.bmp"	"EOR"
"cicn"	1004	""	40	40	4	"Cicns\\cicn1004.bmp"	"Cicns\\cicnmask1004.bmp"	"EOR"
"cicn"	1005	""	48	48	4	"Cicns\\cicn1005.bmp"	"Cicns\\cicnmask1005.bmp"	"EOR"
"cicn"	1006	""	40	40	4	"Cicns\\cicn1006.bmp"	"Cicns\\cicnmask1006.bmp"	"EOR"
"cicn"	1007	""	32	32	4	"Cicns\\cicn1007.bmp"	"Cicns\\cicnmask1007.bmp"	"EOR"
"cicn"	1008	""	8	8	4	"Cicns\\cicn1008.bmp"	"Cicns\\cicnmask1008.bmp"	"EOR"
"cicn"	1009	""	16	16	4	"Cicns\\cicn1009.bmp"	"Cicns\\cicnmask1009.bmp"	"EOR"
"cicn"	1010	""	24	24	4	"Cicns\\cicn1010.bmp"	"Cicns\\cicnmask1010.bmp"	"EOR"
"cicn"	1011	""	32	32	4	"Cicns\\cicn1011.bmp"	"Cicns\\cicnmask1011.bmp"	"EOR"
"cicn"	1012	""	40	40	4	"Cicns\\cicn1012.bmp"	"Cicns\\cicnmask1012.bmp"	"EOR"
"cicn"	1013	""	48	48	4	"Cicns\\cicn1013.bmp"	"Cicns\\cicnmask1013.bmp"	"EOR"
"cicn"	1014	""	40	40	4	"Cicns\\cicn1014.bmp"	"Cicns\\cicnmask1014.bmp"	"EOR"
"cicn"	1015	""	32	32	4	"Cicns\\cicn1015.bmp"	"Cicns\\cicnmask1015.bmp"	"EOR"

"Resource Type"	"ID"	"Name"	"X Position"	"Y Position"	"X Size"	"Y Size"	"Active On"	"On Explore"	"End-of-resource"
"nebu"	128	"Ji Nebula"	-300	-400	180	180	""	""	"EOR"
"nebu"	129	"Proxima Nebula"	15	120	180	180	""	""	"EOR"
"nebu"	130	"North Tip Asteroid belt"	10	-475	360	180	""	""	"EOR"

"Resource Type"	"ID"	"Name"	"Stellar"	"Commodity"	"Price Change"	"Duration"	"Random"	"Active On"	"End-of-resource"
"oops"	128	"Paaren station news"	-2	-1	0	30	0	"b5"	"EOR"
"oops"	129	"UE Cruiser news"	-2	-1	0	30	0	"b6"	"EOR"
"oops"	130	"Huron news"	-2	-1	0	30	0	"b12"	"EOR"
"oops"	131	"Avann offensive news"	-2	-1	0	30	0	"b13"	"EOR"
"oops"	132	"Obron offensive news"	-2	-1	0	30	0	"b14"	"EOR"
"oops"	133	"Miranu treaty news"	-2	-1	0	30	0	"b8"	"EOR"
"oops"	134	"The Rock news"	-2	-1	0	30	0	"b143"	"EOR"
"oops"	135	"NPD news"	-2	-1	0	30	0	"b159"	"EOR"
"oops"	136	"New Calcutta news"	-2	-1	0	20	0	"b169"	"EOR"
"oops"	137	"Ski Resort news"	-2	-1	0	20	0	"b147"	"EOR"
"oops"	138	"Outpost Zachit news"	-2	-1	0	25	0	"b195"	"EOR"
"oops"	139	"Council news"	-2	-1	0	50	0	"b213"	"EOR"
"oops"	140	"A recession"	377	1	-250	14	3	"!b1008"	"EOR"
"oops"	141	"A serious drought"	376	0	100	28	3	"!b1008"	"EOR"
"oops"	142	"A large quantity of skulls"	350	3	-200	14	2	"!b1008"	"EOR"
"oops"	143	"A successful raider"	344	3	500	14	2	"!b1008"	"EOR"
"oops"	144	"A Zidagar offensive"	358	2	200	14	3	"!b1008"	"EOR"
"oops"	145	"An Igadzra offensive"	324	2	200	7	4	"!b1008"	"EOR"
"oops"	146	"An enormous food surplus"	359	0	-60	14	5	"!b1008"	"EOR"
"oops"	147	"An incredible harvest"	322	0	-50	28	2	"!b1008"	"EOR"
"oops"	148	"A manufacturing surplus"	306	1	-100	7	4	"!b1008"	"EOR"
"oops"	149	"Industrial expansion"	304	1	150	14	2	"!b1008"	"EOR"
"oops"	150	"A massive brawl"	276	2	400	7	10	"!b1008"	"EOR"
"oops"	151	"A new invention"	264	5	-100	21	3	"!b1008"	"EOR"
"oops"	152	"A bizarre training accident"	238	2	400	7	4	"!b1008"	"EOR"
"oops"	153	"Decreased demand"	235	1	-200	28	1	"!b1008"	"EOR"
"oops"	154	"Increased demand"	234	5	300	28	1	"!b1008"	"EOR"
"oops"	155	"The jubilant workforce"	229	5	-150	7	3	"!b1008"	"EOR"
"oops"	156	"Constant celebration"	226	3	500	14	3	"!b1008"	"EOR"
"oops"	157	"A Voinian attack"	194	5	250	7	4	"!b1008"	"EOR"
"oops"	158	"A supply shortfall"	170	0	100	7	5	""	"EOR"
"oops"	159	"Extreme boredom"	189	3	800	14	2	""	"EOR"
"oops"	160	"Renegade extortion"	184	3	250	7	2	""	"EOR"
"oops"	161	"An excessive renegade incursion"	181	5	100	14	2	""	"EOR"
"oops"	162	"An excessive renegade incursion"	180	4	50	14	2	""	"EOR"
"oops"	163	"The tourist season"	158	3	180	21	1	""	"EOR"
"oops"	164	"A new influx of colonists"	157	0	200	14	2	""	"EOR"
"oops"	165	"A new outbreak of plague"	154	2	300	14	1	""	"EOR"
"oops"	166	"An efficiency drive"	153	1	-80	7	3	""	"EOR"
"oops"	167	"A logistical problem"	148	5	200	7	5	""	"EOR"
"oops"	168	"A major pollution scare"	128	1	120	7	2	""	"EOR"
"oops"	169	"A good harvest"	258	0	-40	14	10	"!b1008"	"EOR"
"oops"	170	"A strike by monks"	183	2	250	28	1	""	"EOR"
"oops"	171	"A shortage of Munb leaves"	240	2	300	14	2	"!b1008"	"EOR"
"oops"	172	"Toxic rainfall"	364	2	500	4	1	"!b1008"	"EOR"
"oops"	173	"A mining accident"	152	2	600	7	5	""	"EOR"
"oops"	174	"A volcanic eruption"	355	2	600	7	5	"!b1008"	"EOR"
"oops"	175	"The discovery of a new vein of ore"	134	4	-100	7	15	""	"EOR"
"oops"	176	"A bumper harvest"	129	0	-50	28	5	""	"EOR"
"oops"	177	"A Voinian offensive"	136	2	500	7	3	""	"EOR"
"oops"	178	"A Voinian offensive"	138	2	200	7	3	""	"EOR"
"oops"	179	"A Voinian offensive"	143	2	500	7	3	""	"EOR"

"Resource Type"	"ID"	"Name"	"Display Weight"	"Mass"	"Tech Level"	"Mod Type 1"	"Mod Value 1"	"Mod Type 2"	"Mod Value 2"	"Mod Type 3"	"Mod Value 3"	"Mod Type 4"	"Mod Value 4"	"Max Count"	"Cost"	"Item Class"	"Scan Mask"	"Buy Random"	"Availability"	"On Purchase"	"On Sell"	"Contribute Bits"	"Require Bits"	"Short Name"	"Lower Case Name"	"Lower Case Plural Name"	"Requirments Government"	"Flags"	"End-of-resource"
"ship"	157	"Azdgari Arada"	25	500	50	100	0	1500	750	50	500	23	4	2	32767	2400000	45	1	2	0	30	35	3	3	-1	0	0	-1	""	""	""	24	135	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Azdgari Arada"	"Arada"	"Azdgari Arada"	""	3	-1	0	0	-1	144	143	151	-1	-1	-1	-1	-1	3	3	1	0	0	0	0	0	0	0	11	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0044	0x0000	0x0000	"EOR"
"ship"	158	"Zidagar Fighter"	5	200	57	1	0	2000	900	60	300	22	5	1	32767	1500000	20	0	1	0	8	15	1	1	144	0	40	-1	""	""	""	20	90	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Zidagar Fighter"	"Fighter"	"Zidagar Fighter"	""	3	-1	0	0	-1	144	146	-1	-1	-1	-1	-1	-1	3	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0044	0x0000	0x0000	"EOR"
"ship"	159	"Emalgha Fighter"	4	100	17	100	0	900	450	40	200	10	3	0	80	150000	45	0	1	0	20	11	1	1	150	0	0	-1	""	""	""	4	20	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	"Emalgha Fighter"	"Fighter"	"Emalgha scrapyard 12 Productions fighter"	""	3	-1	0	0	-1	153	130	-1	-1	-1	-1	-1	-1	2	1	0	0	0	0	0	0	0	5	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0001	0x0000	0x0000	"EOR"
"ship"	160	"Emalgha Freighter"	150	500	20	400	0	350	160	20	300	60	4	4	80	350000	100	0	1001	0	300	80	84	420	150	0	0	-1	""	""	""	10	40	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	"Emalgha Freighter"	"Freighter"	"Emalgha scrapyard 5 Productions freighter"	""	2	-1	0	0	-1	154	-1	-1	-1	-1	-1	-1	-1	2	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x6001	0x0000	0x0000	"EOR"
"ship"	161	"Emalgha Warship"	50	500	20	400	0	350	160	20	300	15	4	4	32767	1000000	100	2	1001	0	300	80	84	420	150	0	0	-1	""	""	""	12	50	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Emalgha Warship"	"Warship"	"Emalgha warship"	""	3	-1	0	0	-1	154	130	-1	-1	-1	-1	-1	-1	3	2	0	0	0	0	0	0	0	10	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x6001	0x0000	0x0000	"EOR"
"ship"	162	"Miranu Gunship"	25	800	53	250	0	1000	500	30	500	35	3	3	45	2250000	75	2	1002	0	95	46	3	3	152	0	0	-1	"b140"	""	""	30	200	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	"Miranu Gunship"	"Gunship"	"Miranu New Mira shipyards 1G gunship"	""	3	-1	0	0	-1	145	147	158	-1	-1	-1	-1	-1	3	2	1	0	0	0	0	0	0	30	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0042	0x0000	0x0100	"EOR"
"ship"	163	"Merchant Arada"	50	500	50	100	0	1200	600	40	500	52	4	2	32767	1000000	45	0	1	0	30	35	3	3	-1	0	0	-1	""	""	""	15	100	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Merchant Arada"	"Arada"	"Trader's Arada"	""	2	-1	0	0	-1	142	143	-1	-1	-1	-1	-1	-1	3	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0024	0x0000	0x0000	"EOR"
"ship"	164	"Igadzra Arada"	25	600	60	100	0	1200	600	40	500	25	4	2	32767	1500000	45	1	2	0	30	35	3	3	145	0	0	-1	""	""	""	22	130	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Igadzra Arada"	"Arada"	"Igadzra Arada"	""	3	-1	0	0	-1	144	162	143	-1	-1	-1	-1	-1	3	1	2	0	0	0	0	0	0	10	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0044	0x0000	0x0000	"EOR"
"ship"	165	"Zachit Arada"	40	600	60	100	0	1500	600	40	500	9	4	2	32767	6000000	45	1	2	0	30	35	3	3	152	0	0	-1	""	""	""	30	150	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Zachit Arada"	"Arada"	"Zachit Arada"	""	3	-1	0	0	-1	144	156	-1	-1	-1	-1	-1	-1	3	2	0	0	0	0	0	0	0	15	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0044	0x0000	0x0000	"EOR"
"ship"	166	"Zachit Fighter"	5	300	167	1	0	2000	1050	60	300	10	5	1	32767	5000000	20	1	2	0	8	15	1	1	152	0	0	-1	""	""	""	25	120	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Zachit Fighter"	"Fighter"	"Zachit Fighter"	""	3	-1	0	0	-1	144	156	-1	-1	-1	-1	-1	-1	3	1	0	0	0	0	0	0	0	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0044	0x0000	0x0000	"EOR"
"ship"	167	"Strange Asteroid"	0	0	0	200	0	600	450	0	0	0	0	0	32767	0	10	0	0	0	1	2	0	0	-1	0	0	0	""	""	""	0	0	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Strange Asteroid"	"Asteroid"	""	""	3	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0010	0x0000	0x0000	"EOR"
"ship"	168	"Prototype Azdara"	1	10	1	1	0	3600	1100	80	200	27	5	0	32767	10000	15	0	1	0	5	12	1	1	146	0	0	-1	""	""	""	5	20	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Prototype Azdara"	"Fighter"	"LongName"	""	3	-1	0	0	-1	144	-1	-1	-1	-1	-1	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0004	0x0000	0x0000	"EOR"
"ship"	169	"Enhanced Azdara"	1	300	3000	1	0	3600	1100	80	200	27	5	0	32767	10000000	15	0	1	0	5	12	1	1	146	0	0	-1	""	""	""	20	80	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Enhanced Azdara"	"Fighter"	""	""	3	-1	0	0	-1	144	-1	-1	-1	-1	-1	-1	-1	3	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0044	0x0000	0x0000	"EOR"
"ship"	170	"Enhanced Arada"	25	800	1600	100	0	1500	750	50	500	23	4	2	32767	20000000	45	1	2	0	30	35	3	3	-1	0	0	-1	""	""	""	22	150	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Enhanced Arada"	"Arada"	""	""	3	-1	0	0	-1	144	143	151	-1	-1	-1	-1	-1	3	3	1	0	0	0	0	0	0	0	11	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0044	0x0000	0x0000	"EOR"
"ship"	171	"Turncoat"	65	1000	100	300	0	600	300	20	500	20	3	3	32767	2500000	80	2	1002	0	300	80	101	505	-1	0	0	-1	""	""	""	12	120	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Turncoat"	"Turncoat"	""	""	3	-1	0	0	-1	129	141	140	130	-1	-1	-1	-1	3	1	3	1	0	0	0	0	0	3	45	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0041	0x0000	0x0000	"EOR"
"ship"	172	"Igazra"	40	5000	42	400	0	550	260	20	800	40	5	5	32767	15000000	80	2	1003	0	150	240	52	260	145	0	0	-1	""	""	""	40	350	0	0x0000000000000000	0x0000000000000000	0	0	""	""	""	"Igazra"	"Warship"	""	""	3	-1	0	0	-1	155	162	151	-1	-1	-1	-1	-1	1	3	2	0	0	0	0	0	0	30	10	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0040	0x0000	0x0000	"EOR"
"ship"	173	"Lazira"	50	1350	68	150	0	800	450	30	600	40	3	3	50	3750000	50	2	1001	0	65	100	24	120	-1	0	0	-1	""	""	""	20	250	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	"Lazira"	"Lazira"	"Generic Lazira class high-performance escort"	""	3	-1	0	0	-1	145	147	151	-1	-1	-1	-1	-1	2	1	2	0	0	0	0	0	0	10	10	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0022	0x0000	0x0000	"EOR"
"ship"	174	"Cargo Transporter"	60	300	25	100	0	600	500	30	400	25	2	1	30	75000	60	0	1001	0	80	20	5	5	-1	0	100	-1	""	""	""	5	50	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	"Transporter"	"Courier"	"United Earth Gdansk shipyards CT-493 cargo transporter"	""	2	-1	0	0	-1	129	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x4001	0x0000	0x0000	"EOR"
"ship"	191	"Escape Pod"	0	0	0	1	0	450	300	0	0	0	2	0	32767	0	10	0	0	0	1	2	1	1	-1	0	0	-1	""	""	""	0	0	0	0x0000000000000000	0x0000000000000000	100	100	""	""	""	""	""	""	""	1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0000	0x0000	0x0000	"EOR"

"Resource Type"	"ID"	"Name"	"X Position"	"Y Position"	"Graphics"	"Tribute"	"Tech Level"	"Special Tech 1"	"Special Tech 2"	"Special Tech 3"	"Special Tech 4"	"Special Tech 5"	"Special Tech 6"	"Special Tech 7"	"Special Tech 8"	"Government"	"Minimum Status"	"Custom Landscape"	"Custom Count"	"Defense Dude"	"Defense Count"	"Animation Delay"	"Frame 0 Bias"	"Hyperlink 1"	"Hyperlink 2"	"Hyperlink 3"	"Hyperlink 4"	"Hyperlink 5"	"Hyperlink 6"	"Hyperlink 7"	"Hyperlink 8"	"On Dominate"	"On Release"	"Landing Fee"	"Gravity"	"Weapon"	"Strength"	"Dead Type"	"Dead Time"	"Explosion Type"	"On Destroy"	"On Regenerate"	"Flags 1"	"Flags 2"	"End-of-resource"
"spob"	128	"Earth"	0	0	0	2000	2	10	15	30	-1	-1	-1	-1	-1	128	-1	-1	-1	142	3103	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x4122214F	0x0000	"EOR"
"spob"	129	"First Centauri"	0	0	11	1000	1	10	15	30	-1	-1	-1	-1	-1	128	0	-1	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x10204207	0x0000	"EOR"
"spob"	130	"Pax"	0	0	27	3000	3	15	30	-1	-1	-1	-1	-1	-1	-1	-4095	-1	-1	137	3005	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000457	0x0000	"EOR"
"spob"	131	"New Atlantic"	0	0	18	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000020	0x0000	"EOR"
"spob"	132	"Atlantic Station"	75	75	25	1000	1	10	15	30	-1	-1	-1	-1	-1	128	-1	-1	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x40204157	0x0000	"EOR"
"spob"	133	"New Prussia"	-400	-800	7	1000	1	10	15	30	-1	-1	-1	-1	-1	128	0	-1	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x22000207	0x0000	"EOR"
"spob"	134	"New Riga"	325	575	33	1000	1	10	15	30	-1	-1	-1	-1	-1	128	0	10019	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x20202043	0x0000	"EOR"
"spob"	135	"Troon"	400	500	22	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000021	0x0000	"EOR"
"spob"	136	"Outpost Alpha"	75	-75	24	1000	1	10	15	30	-1	-1	-1	-1	-1	136	0	-1	-1	128	1183	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x20200457	0x0000	"EOR"
"spob"	137	"F-6129"	0	0	3	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000021	0x0000	"EOR"
"spob"	138	"Outpost Gamma"	-75	-75	31	1000	1	10	15	30	-1	-1	-1	-1	-1	136	0	-1	-1	128	1183	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x20400247	0x0000	"EOR"
"spob"	139	"Yandros"	0	0	13	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000020	0x0000	"EOR"
"spob"	140	"Verril Prime"	0	0	8	1000	1	10	15	30	-1	-1	-1	-1	-1	128	0	-1	-1	131	1305	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x04200043	0x0000	"EOR"
"spob"	141	"Paaren"	0	0	1	2000	2	10	15	30	-1	-1	-1	-1	-1	128	-1	-1	-1	131	2005	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x2224004F	0x0000	"EOR"
"spob"	142	"Paaren Station"	-75	-75	24	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000031	0x0000	"EOR"
"spob"	143	"Outpost Theta"	0	0	24	1000	1	10	15	30	-1	-1	-1	-1	-1	136	0	-1	-1	128	1204	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x40200257	0x0000	"EOR"
"spob"	144	"Mars"	-1010	1000	20	0	0	-1	-1	128	-1	-1	-1	-1	-1	128	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000021	0x0000	"EOR"
"spob"	145	"Luna"	100	100	28	1000	1	10	15	30	-1	-1	-1	-1	-1	128	0	10022	-1	131	2005	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x41222147	0x0000	"EOR"
"spob"	146	"F-3075"	0	0	21	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000020	0x0000	"EOR"
"spob"	147	"Saalia"	0	0	2	1000	1	10	15	30	-1	-1	-1	-1	-1	128	-1	-1	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x10202047	0x0000	"EOR"
"spob"	148	"Knox"	0	0	31	2000	2	10	15	30	-1	-1	-1	-1	-1	128	0	10009	-1	128	1993	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x40000247	0x0000	"EOR"
"spob"	149	"Thoso II"	0	0	15	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000020	0x0000	"EOR"
"spob"	150	"Crockett"	0	106	29	2000	2	30	10	149	-1	-1	-1	-1	-1	128	0	10006	-1	135	2004	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x2000014F	0x0000	"EOR"
"spob"	151	"New Chicago"	-35	-100	30	2000	2	30	10	15	-1	-1	-1	-1	-1	128	0	10007	-1	131	2005	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x0200204F	0x0000	"EOR"
"spob"	152	"Telnan"	0	0	16	1000	1	10	15	30	-1	-1	-1	-1	-1	128	0	-1	-1	131	2005	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x20401243	0x0000	"EOR"
"spob"	153	"New Tokyo"	400	-400	14	2000	2	10	15	30	-1	-1	-1	-1	-1	128	-1	-1	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x4102414F	0x0000	"EOR"
"spob"	154	"New Calcutta"	-400	400	19	1000	0	0	0	0	-1	-1	-1	-1	-1	128	0	-1	-1	131	1155	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00400003	0x0000	"EOR"
"spob"	155	"UE Listening Post 2A"	0	0	24	0	0	0	0	0	-1	-1	-1	-1	-1	128	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000031	0x0000	"EOR"
"spob"	156	"UE Listening Post 2E"	0	0	24	0	0	0	0	0	-1	-1	-1	-1	-1	128	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000031	0x0000	"EOR"
"spob"	157	"Molos"	0	0	0	1000	0	0	0	0	-1	-1	-1	-1	-1	128	0	-1	-1	131	1255	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x22002203	0x0000	"EOR"
"spob"	158	"New Rome"	0	0	17	1000	-1	30	0	0	-1	-1	-1	-1	-1	128	-1	-1	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x20022043	0x0000	"EOR"
"spob"	159	"New Taranto"	75	-75	32	1000	1	10	15	30	-1	-1	-1	-1	-1	128	-1	10005	-1	131	1505	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x0000004D	0x0000	"EOR"
"spob"	160	"Grenits"	0	0	23	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	""	""	0	0	-1	0	-1	0	-1	""	""	0x00000020	0x0000	"EOR"
