"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1719

"Resource Type"	"ID"	"Name"	"Text"	"Graphics"	"Movie File"	"Flags"	"End-of-resource"
"desc"	286	"Denlon"	"Denlon is the Voinian's base of operations for actions against the Emalgha. Since the Emalgha's attack on the Romit system, Emalgha raids upon this system are becoming ever more regular, and the shortage of ships has never been more acute."	-1	""	0x0000	"EOR"
"desc"	287	"Naog"	"Naog is a world too desolate even for the tenacious Voinians to truly colonise. Nevertheless, with typical bloody-mindedness, they have set up a small base here, purposeless and lonely in the desert."	-1	""	0x0000	"EOR"
"desc"	288	"Irid"	"Irid was the home of a sentient people, now long forgotten, who were enslaved by the Voinians. They proved to be extremely rebellious, however, and eventually the Voinians, having decided to make an example of them, caused the production of the thick blue toxic gas which still fills the atmosphere - wiping out the native people. The Voinians then abandoned the world."	-1	""	0x0000	"EOR"
"desc"	290	"Latwit"	"The world of Krotun is the Voinian's main source of fuel for their ships, but they have a secondary source in the moon of Latwit."	-1	""	0x0000	"EOR"
"desc"	292	"Dur"	"The peoples of the twin moons of Dur and Ala were involved in their own minor interplanetary war - before the Voinians arrived and crushed both sides. Now the peoples of Dur and Ala are united - in that they are both forced to toil ceaselessly in service of the Voinians."	-1	""	0x0000	"EOR"
"desc"	293	"Ala"	"The peoples of the twin moons of Dur and Ala were involved in their own minor interplanetary war - before the Voinians arrived and crushed both sides. Now the peoples of Dur and Ala are united - in that they are both forced to toil ceaselessly in service of the Voinians."	-1	""	0x0000	"EOR"
"desc"	294	"Outpost Topel"	"This is just a minor Voinian refuelling station."	-1	""	0x0000	"EOR"
"desc"	295	"Lapen"	"The small planetoid of Lapen's low gravity makes it perfect for warship construction, as the Voinians are well aware."	-1	""	0x0000	"EOR"
"desc"	296	"Tientu"	"The simple people of Tientu barely noticed the change when their dynastic rulers were wiped out and their place taken by the Voinians. They carry on doing the work they have done for centuries - tilling the fields and giving their surplus food to their masters."	-1	""	0x0000	"EOR"
"desc"	298	"Riden Station"	"You are unsure quite what the purpose of this remote station could be - and the Voinian crew certainly aren't letting on."	-1	""	0x0000	"EOR"
"desc"	299	"Dieram"	"The natives of Dieram have always defied Voinian rule, and over the years the Voinians have, in retribution, exterminated large swathes of the population, or had them transported to labour on other worlds. Now only a few million Dieri remain, and the Voinians are beginning to turn their world into a centre of heavy industry."	-1	""	0x0000	"EOR"
"desc"	300	"F-1066"	"Hmmmm. Looks like a great holiday spot."	-1	""	0x0000	"EOR"
"desc"	302	"Garma"	"This moon shows signs of having housed a settlement at some point."	-1	""	0x0000	"EOR"
"desc"	303	"Outpost Maloch"	"This Zidagar outpost was constructed at great expense, in an attempt to limit renegade and Azdgari raids in this area. It has not been too successful, for the most part just separating two parties who might just dispose of one another."	-1	""	0x0000	"EOR"
"desc"	304	"Filider"	"This little colony has been recently set up with the help of Miranu supply runs."	-1	""	0x0000	"EOR"
"desc"	305	"Neeg"	"Neeg is perhaps the second most populous Zidagar world. It is odd in that it seems to attract the most peculiarly melodramatic characters, even for Zidagar. Nights are frequently disturbed by a chorus of serenades, and enormous bouquets of flowers seem to change hands daily."	-1	""	0x0000	"EOR"
"desc"	306	"Fluor"	"This little planetoid is the centre of the Zidagar chemical industry. You are uncertain whether the toxic atmosphere outside is natural, or formed from the by-products of this world's many factories."	-1	""	0x0000	"EOR"
"desc"	307	"Kelmaon"	"The world of Kelmaon was the Emalgha's main source of ore until a surprise Voinian assault devastated the world. The Emalgha have yet to attempt to recolonise it."	-1	""	0x0000	"EOR"
"desc"	308	"Twyus"	"The harsh world of Twyus is the only source in the known galaxy for the particular aligned crystals which are required to produce the phased disruption beam. The Zidagar get their work force by offering those who have committed minor misdemeanours, and would otherwise become Strandless, the alternative of working a penance in the mines of Twyus. Should they survive five of the planet's long years they are free to return to their place in Zidagar society once more."	-1	""	0x0000	"EOR"
"desc"	310	"Station Hesap"	"This station is the Zidagar's main research facility. Its main success remains the famous Phased Beam of the Zidagar, which makes their ships rightly feared. This station is also where the special aligned crystals, mined on Twyus, are precisely refined and integrated into Zidagar vessels as a part of the phased beams."	-1	""	0x0000	"EOR"
"desc"	312	"Namot Station"	"The world of Namot, which this station orbits, is the centre of Zidagar industry. The world is utterly uninhabited, and every industrial process is automated, and observed from this station. Raw materials are also transported to the world via the station, and the final products taken away."	-1	""	0x0000	"EOR"
"desc"	313	"Muid"	"Muid is a base for Azdgari raids on the Zidagar, and also the point from which Azdgari cadets set off on the long voyage around the rim of the Crescent to the outpost of Garit."	-1	""	0x0000	"EOR"
"desc"	314	"Zidagar"	"The homeworld of the Zidagar is an unusually high-gravity planet - uncomfortably so even for the natives. To compensate for the tiring environment, most Zidagar work only five hours of the twenty-one hour day. Many Zidagar avoid opportunities to move to the colonies, as they are unwilling to put up with a longer working day."	-1	""	0x0000	"EOR"
"desc"	315	"Tumni"	"Building space-going vessels on high-gravity Zidagar is all but impossible. Tumni, Zidagar's second moon, is therefore the Zidagar's main shipyard facility. It is also home to the main base of operations for the Zidagar military."	-1	""	0x0000	"EOR"
"desc"	316	"Gadzair"	"The surface of Gadzair is pitted and scarred with the marks of a long ago conflict. An age-old aura of death still lingers here. Spooky."	-1	""	0x0000	"EOR"
"desc"	317	"Council Station"	"You see no one on this station. Any cargo you deliver is taken away by robotic machines. When you explore the station your path seems to turn in circles, and you find yourself unable to leave this one small part of this vast station. You get the distinct feeling that your presence is not wanted here."	-1	""	0x0000	"EOR"
"desc"	318	"Meria"	"The world of Meria was colonised by an idealistic group of humans attempting to escape the violence of the new star-spanning culture. They thought themselves lucky to find such a beautiful world as this, until major tectonic problems began to manifest themselves. The world seemed to be shaking itself apart! Now the people of Meria are desperate for transport anywhere else in the galaxy, anywhere at all."	-1	""	0x0000	"EOR"
"desc"	319	"Ursla"	"The world of Ursla was a minor Strandless colony until the Miranu took an interest in fuzzes. These are adorable cat-sized creatures which roll across the arid surface of Ursla in search of food. The Miranu value them for they long, smooth fur and they are shipped in huge numbers to Mira where they are slaughtered, and turned into Miranu ladies fashion accessories known as Fuzzbags."	-1	""	0x0000	"EOR"
"desc"	320	"Nimor"	"Nimor is the site of a base for environmental activists, who wage a constant struggle to protect the lovable fuzzes of Ursla from extinction."	-1	""	0x0000	"EOR"
"desc"	321	"Mildrod"	"Hmmm ... Perhaps you'll retire here."	-1	""	0x0000	"EOR"
"desc"	322	"Saffera III"	"Saffera Three is a peaceful, productive Zidagar agricultural world. The people of Saffera are mocked by other Zidagar for their slow speech and their supposed slowness of thought and laziness."	-1	""	0x0000	"EOR"
"desc"	323	"Station Symbion"	"Station Symbion is a major point of trade between the Zidagar and Miranu. It is a busy, cosmopolitan place, which suffers in silence its proximity to backward Saffera. "	-1	""	0x0000	"EOR"
"desc"	324	"Outpost Terapin"	"This is a vital Zidagar outpost, witness to dozens of battles against both the Azdgari and the Igadzra. Posts at Outpost Terapin, although the average life expectancy for a new officer is somewhere under thirty minutes, are highly sought after, as they offer the best opportunity to strike at the despised Strand enemies."	-1	""	0x0000	"EOR"
"desc"	326	"Kuna"	"Kuna is the first moon of Sirabr Prime."	-1	""	0x0000	"EOR"
"desc"	327	"Vuna"	"Vuna is the second moon of Sirabr Prime."	-1	""	0x0000	"EOR"
"desc"	328	"Kelmaon"	"The confusingly-named Kelmaon is an irrelevant, uninhabited minor world."	-1	""	0x0000	"EOR"
"desc"	330	"Outpost Plogok"	"This somewhat isolated outpost is constantly beleaguered by Azdgari raiders, who naturally never allow themselves to be brought to battle."	-1	""	0x0000	"EOR"
